index,pdi,ls,ta,sa,rg,rgn,ze,sm
2690,1.42,16,50,0,119.0170332120014,17.718544326117318,27.281,1434.39502559083
2691,1.42,16,50,1,124.25192747651082,18.45747122263377,29.219,1364.69052555323
2692,1.42,16,50,2,115.93934449995989,17.79651126325611,27.875,1553.83158732188
2693,1.42,16,50,3,110.0505358224248,16.581145663111343,27.906,1707.0889236343
2694,1.42,16,50,4,106.29211430529416,16.26585933272295,29.031,1573.82626447181
2695,1.42,16,50,5,109.64242275312805,16.612482145508928,28.469,1151.64135514404
2696,1.42,16,50,6,110.4156647938576,16.472424381881456,28.594,1519.1067125323
2697,1.42,16,50,7,112.73059309388374,17.00606595869082,29.531,1679.43998610229
2698,1.42,16,50,8,102.91858408466412,15.4326985483142,28.219,1449.37185720117
2699,1.42,16,50,9,118.1229417760353,17.802071595780724,28.0,1559.52337120643
2700,1.42,24,10,0,151.91117518769286,23.86060146618233,32.094,2139.2440195806
2701,1.42,24,10,1,151.72678115174722,23.28383233673077,30.969,2002.84143309028
2702,1.42,24,10,2,135.18357090130507,21.01155613583005,34.594,2350.71108005497
2703,1.42,24,10,3,153.6822933227649,23.880127817623134,32.188,1884.84995499001
2704,1.42,24,10,4,149.72935272427563,23.055719080376942,33.969,1833.63650122082
2705,1.42,24,10,5,148.3060738755866,22.95220362700902,31.094,2198.83278753152
2706,1.42,24,10,6,152.81626327587392,23.17718137210982,32.0,2568.19579017513
2707,1.42,24,10,7,152.65307733206672,24.266090742522696,33.844,2122.18837955542
2708,1.42,24,10,8,159.01087466882296,23.799472934353457,32.062,1815.44578915033
2709,1.42,24,10,9,129.88866337862325,20.622312721159467,32.156,2060.1089691018
2710,1.42,24,20,0,147.46460771351758,22.570303007726785,30.344,2079.03116765744
2711,1.42,24,20,1,147.6866685892182,22.31231138482797,28.375,1814.43142843819
2712,1.42,24,20,2,132.9811789217334,20.29536672232579,30.469,2159.40234211058
2713,1.42,24,20,3,149.16643596662013,22.48557596312716,30.594,1675.758030223
2714,1.42,24,20,4,147.00779073068847,21.98863181896849,30.875,1692.56563515156
2715,1.42,24,20,5,145.48309842852106,22.11251038832277,28.969,1988.68986275524
2716,1.42,24,20,6,149.4166572200273,22.28257439652765,29.688,2251.41518405884
2717,1.42,24,20,7,149.08179343585516,23.247483710818724,31.562,1991.79262114834
2718,1.42,24,20,8,156.3842693088735,22.89336380870936,31.062,1702.33501006369
2719,1.42,24,20,9,126.64921645900024,19.77143815866141,30.812,1890.11306965651
2720,1.42,24,30,0,144.5774332886627,21.995621943747555,28.969,1915.10238366922
2721,1.42,24,30,1,145.2859015029422,21.86367169463073,27.781,1667.14175042632
2722,1.42,24,30,2,131.04321299087724,19.7546620379671,27.438,1993.72404541096
2723,1.42,24,30,3,146.21372341554195,21.90598374842742,29.062,1559.48662502708
2724,1.42,24,30,4,144.85420704465477,21.450548306557444,27.656,1607.86413921585
2725,1.42,24,30,5,143.20292783470617,21.6779541304203,28.344,1967.1144047905
2726,1.42,24,30,6,146.95372580054067,21.72145052410633,28.656,2101.39450230908
2727,1.42,24,30,7,145.53580245027734,22.44347919998233,30.094,1804.06294453852
2728,1.42,24,30,8,154.55100741655215,22.43429567910119,28.125,1606.89777725538
2729,1.42,24,30,9,123.57284402241665,19.13958180493947,30.062,1827.01486847763
2730,1.42,24,40,0,140.9930424862616,21.228581010830045,28.156,1778.02519443403
2731,1.42,24,40,1,142.73220538642164,21.451464939804715,28.438,1527.3366548555
2732,1.42,24,40,2,129.65277405408247,19.405004904541137,27.844,1918.09467843104
2733,1.42,24,40,3,143.78423219920285,21.473854740766427,27.156,1521.27057247455
2734,1.42,24,40,4,143.75268810871282,21.18871600858589,25.562,1414.7857129907
2735,1.42,24,40,5,141.05522149299068,21.221819109558417,28.312,1722.24820351902
2736,1.42,24,40,6,144.2605778310747,21.208476616776696,27.031,1958.68685281023
2737,1.42,24,40,7,142.4458041557746,21.82754426596002,29.938,1768.17802519373
2738,1.42,24,40,8,152.68234144742362,21.984011418727544,26.5,1439.65685323585
2739,1.42,24,40,9,121.1823780497511,18.56004270475784,27.75,1751.86477167381
2740,1.42,24,50,0,138.14214688205746,20.6778347537622,26.344,1627.46395343595
2741,1.42,24,50,1,140.0097854182043,20.80010153274809,23.062,1399.28663554625
2742,1.42,24,50,2,128.3240862299845,19.122959152689965,28.062,1671.79668618723
2743,1.42,24,50,3,141.506390342134,21.08627306858124,26.562,1399.0111652134
2744,1.42,24,50,4,141.32514490583938,20.72554845252754,25.906,1324.41006353969
2745,1.42,24,50,5,139.72555624782945,20.93241788804925,26.406,1711.06456966942
2746,1.42,24,50,6,142.2554444107139,20.73456859974932,25.469,1785.15446457496
2747,1.42,24,50,7,139.71604422858408,21.31544278871011,28.281,1578.69084374021
2748,1.42,24,50,8,150.60924952385875,21.633613377085386,25.188,1355.59025321932
2749,1.42,24,50,9,119.48366658741354,18.193422552403533,26.281,1620.90616414868
2750,1.42,32,10,0,174.6131274064501,26.696808048263737,28.875,2403.75010106556
2751,1.42,32,10,1,163.45677816594306,24.87445718614816,31.219,2238.030250755
2752,1.42,32,10,2,172.8268800738949,25.981476979221952,31.5,2701.37984945522
2753,1.42,32,10,3,172.9411901307597,26.27015722584354,30.125,2207.3222939673
2754,1.42,32,10,4,170.503326293741,26.124452809415644,30.094,2462.16831270741
2755,1.42,32,10,5,151.64610238474796,23.58517150334178,30.062,1334.2724968444
2756,1.42,32,10,6,175.55000033132714,26.723639029392835,29.0,2235.60854110165
2757,1.42,32,10,7,163.19776017872607,24.66793547972133,31.469,2580.45849475175
2758,1.42,32,10,8,175.37997956216307,26.875366810548893,29.688,2256.68603015415
2759,1.42,32,10,9,171.20350845166877,25.861326190105785,30.438,2075.24040001455
2760,1.42,32,20,0,170.87620800214302,25.550584126230348,28.812,2203.64462276964
2761,1.42,32,20,1,159.35822531219142,23.91400363538308,27.531,1912.71714984205
2762,1.42,32,20,2,169.5093472332062,25.10769888285512,29.219,2501.97915293981
2763,1.42,32,20,3,169.39035209260388,25.170219946404107,28.938,1956.35720416757
2764,1.42,32,20,4,165.99864921839617,24.894640347335987,26.875,2203.9962905383
2765,1.42,32,20,5,147.38421752015628,22.40861503346683,29.156,1240.18877549491
2766,1.42,32,20,6,170.0882005447596,25.471966062595392,27.938,1974.78580919678
2767,1.42,32,20,7,159.9729751638786,23.82576150336791,30.344,2391.36195171096
2768,1.42,32,20,8,170.14239822739938,25.563962575291423,28.344,2096.0994040633
2769,1.42,32,20,9,166.80757510542264,24.77252932464389,27.781,1918.51989668092
2770,1.42,32,30,0,168.2999135854362,24.895810464530765,26.5,2013.13033585046
2771,1.42,32,30,1,155.30458056736677,23.01184888162815,26.781,1808.79795627125
2772,1.42,32,30,2,168.21577261728515,24.7379362563898,27.594,2270.81832822564
2773,1.42,32,30,3,166.73977404020025,24.66372174154136,28.406,1845.18662635766
2774,1.42,32,30,4,162.2181012194275,24.23278378373652,27.0,2027.08033959906
2775,1.42,32,30,5,144.72954870745514,21.909574625079227,27.281,1193.00120074049
2776,1.42,32,30,6,165.90385703733955,24.57513371491068,26.562,1811.26261243106
2777,1.42,32,30,7,157.61356307934275,23.40503828852929,28.0,2146.39011053956
2778,1.42,32,30,8,166.6904617643124,25.012387892935973,26.406,1964.3857405549
2779,1.42,32,30,9,164.47869122580568,24.138895409854825,27.531,1732.76542753184
2780,1.42,32,40,0,165.57887765510637,24.27618454469392,24.156,1870.65814407809
2781,1.42,32,40,1,153.69081397949182,22.70367861679069,26.25,1684.92818346901
2782,1.42,32,40,2,165.43608997112094,24.08705444369831,26.906,2093.33092789606
2783,1.42,32,40,3,164.13014847886032,24.205169772003696,26.031,1689.00880984672
2784,1.42,32,40,4,159.7922336844965,23.76947556345297,27.344,1905.55871146001
2785,1.42,32,40,5,141.75618959120854,21.42415196528372,26.125,1085.02484465618
2786,1.42,32,40,6,161.3487728032888,23.71536423328119,26.562,1663.55699880437
2787,1.42,32,40,7,155.2805807795108,22.797384726724445,26.719,2091.82094847618
2788,1.42,32,40,8,163.22260169013714,24.217509996967973,26.25,1846.55971502989
2789,1.42,32,40,9,161.21732556557734,23.53864397304467,25.656,1633.661853953
2790,1.42,32,50,0,162.49948597942478,23.73813977400358,22.312,1785.44413712951
2791,1.42,32,50,1,150.52115248126103,22.147430164124955,25.844,1645.96352637837
2792,1.42,32,50,2,162.2851201011581,23.56829037084749,26.062,2021.46688195949
2793,1.42,32,50,3,161.05322066753143,23.47788207819873,26.219,1470.83097581536
2794,1.42,32,50,4,156.4932879815043,23.25927808586861,24.75,1757.35033620107
2795,1.42,32,50,5,139.59111544492336,20.89717761707727,25.062,1035.10388450014
2796,1.42,32,50,6,159.06525188581114,23.345713925746058,24.062,1554.23908230596
2797,1.42,32,50,7,153.4801525597671,22.54157111110098,26.312,1947.94509784336
2798,1.42,32,50,8,159.92593946051656,23.637866869577685,23.688,1690.13392227106
2799,1.42,32,50,9,159.1717935290253,23.153160865976563,23.969,1503.53626879432
2800,1.49,2,10,0,48.75237508156673,8.700607329154732,38.25,595.217879269562
2801,1.49,2,10,1,52.144093940601365,8.784580004606921,39.875,620.483015183723
2802,1.49,2,10,2,50.66343103632301,8.672200384844457,34.844,533.08413371674
2803,1.49,2,10,3,47.27507927538621,8.39071312719331,33.938,505.890430647766
2804,1.49,2,10,4,47.24318783711338,8.328059906766805,37.781,594.313542801174
2805,1.49,2,10,5,39.9589550874655,7.722140386616817,38.062,329.409874419231
2806,1.49,2,10,6,47.25139752035629,8.731765945845417,39.562,590.712653427552
2807,1.49,2,10,7,48.22330958163326,8.060815693810966,34.312,373.935458987825
2808,1.49,2,10,8,48.47536497275359,8.29325596205426,33.375,521.346752743373
2809,1.49,2,10,9,45.585869988600685,8.10724132727052,35.625,472.044396123376
2810,1.49,2,20,0,48.12147608212874,8.517257933313227,34.438,563.140208412377
2811,1.49,2,20,1,52.10898933994126,8.899563739089759,37.031,576.497194494337
2812,1.49,2,20,2,50.42088906897576,8.787864130068256,31.906,485.18774757597
2813,1.49,2,20,3,46.72601635822977,8.103972242456738,30.906,504.81158311702
2814,1.49,2,20,4,46.263309963108114,7.943204124793189,34.125,578.188590884274
2815,1.49,2,20,5,39.17843758120941,7.329096889397306,35.0,322.869056550934
2816,1.49,2,20,6,46.26854029620554,8.202400901324367,37.125,576.491445795709
2817,1.49,2,20,7,47.81398563524542,7.906143859785562,30.812,314.499986220641
2818,1.49,2,20,8,47.71349242650405,8.203594887357688,30.062,461.613909027107
2819,1.49,2,20,9,44.88601104500833,7.932317884883716,32.031,389.406950692595
2820,1.49,2,30,0,47.45234124311561,8.195674300852511,32.062,563.704151879782
2821,1.49,2,30,1,51.853115931597074,8.793084037164137,33.312,576.420593728653
2822,1.49,2,30,2,49.269990340880334,8.43600279793604,29.438,461.269510510121
2823,1.49,2,30,3,46.28076380879106,7.979382469271881,30.5,507.351835120655
2824,1.49,2,30,4,46.40271897881916,8.053446831236338,32.938,550.517018378758
2825,1.49,2,30,5,39.30272666181782,7.362876111272001,33.188,306.495700672323
2826,1.49,2,30,6,46.007769044899824,8.170922804643014,35.219,553.989168491551
2827,1.49,2,30,7,48.07326798837062,8.041199947161306,28.625,321.689412718047
2828,1.49,2,30,8,47.013025235969714,8.117645752761437,28.594,448.0171897894
2829,1.49,2,30,9,44.513914470467626,7.838610960698122,29.531,393.573815860428
2830,1.49,2,40,0,47.38359029903791,8.229723404162941,31.406,525.110363716366
2831,1.49,2,40,1,50.95543126274898,8.677353384468114,32.469,498.875727430813
2832,1.49,2,40,2,49.383991904183496,8.311045519871398,28.875,418.158028050464
2833,1.49,2,40,3,46.48380080506932,8.193258088800295,28.281,482.866822037668
2834,1.49,2,40,4,46.445014670734615,8.305015203256968,30.719,524.28159159866
2835,1.49,2,40,5,39.10797540247628,7.399553861108228,32.219,279.967119833015
2836,1.49,2,40,6,45.18072474497853,7.842879733787917,33.25,542.010388736134
2837,1.49,2,40,7,48.56559853497665,8.061380104682735,27.844,302.377635717474
2838,1.49,2,40,8,46.78229509564403,7.975215971457451,27.531,445.362812314466
2839,1.49,2,40,9,44.27203657437149,7.790783633658047,28.625,390.001548210987
2840,1.49,2,50,0,47.73669095758035,8.071736148354942,29.438,496.472577713315
2841,1.49,2,50,1,50.90140701294629,8.807819003085452,29.844,526.971501184583
2842,1.49,2,50,2,48.86428237730494,8.159484879807884,27.031,415.863617407452
2843,1.49,2,50,3,45.87103515200332,7.840050743191282,27.375,536.614494583109
2844,1.49,2,50,4,45.55031171671812,7.953445101675133,28.875,440.139292402701
2845,1.49,2,50,5,39.280372829766165,7.634866395983893,30.844,282.674454606629
2846,1.49,2,50,6,45.25966135940954,7.91437684719769,31.75,482.099639071828
2847,1.49,2,50,7,47.67064390976046,7.761162174367437,25.594,267.365301765953
2848,1.49,2,50,8,46.68160413649692,7.978530319773784,26.625,442.471437304965
2849,1.49,2,50,9,43.76738329368872,7.6536887245940015,27.094,352.648401393716
2850,1.49,4,10,0,65.08142689544964,11.393435530979149,41.469,869.86549127273
2851,1.49,4,10,1,65.11083124474581,10.95118228817463,37.969,958.754790863818
2852,1.49,4,10,2,69.88365394548762,11.219249620523753,37.344,996.589834037536
2853,1.49,4,10,3,70.19280268863182,11.26837435852029,40.438,659.741239417167
2854,1.49,4,10,4,67.6333572397997,11.166803086292118,41.125,1118.45048931414
2855,1.49,4,10,5,62.90234065938447,10.353952063378728,38.781,925.357002680181
2856,1.49,4,10,6,66.95287240652196,10.880596163743926,40.625,886.026908656386
2857,1.49,4,10,7,67.3359855702714,10.973184648426075,38.062,983.066088077627
2858,1.49,4,10,8,60.62707691993141,10.34534107796354,40.812,841.974229703812
2859,1.49,4,10,9,66.02587094587794,10.9228386526173,38.688,967.991174517203
2860,1.49,4,20,0,64.12104870846564,10.726838842795036,37.406,784.018896182669
2861,1.49,4,20,1,64.05802466542981,10.40957377588811,36.125,874.863502950275
2862,1.49,4,20,2,68.82767456052638,10.897145832139143,35.906,906.146322462608
2863,1.49,4,20,3,69.54259788387493,10.999759362777484,38.031,701.968896928556
2864,1.49,4,20,4,66.68546163611016,10.769172505130705,37.375,1017.01470967135
2865,1.49,4,20,5,62.42920631611542,10.115921191361076,35.344,874.516002927049
2866,1.49,4,20,6,65.90014354379686,10.389924451903063,36.812,809.905087522431
2867,1.49,4,20,7,66.7987418955094,10.901967144169648,36.406,977.618589434607
2868,1.49,4,20,8,59.94951018265103,9.9215819777671,37.812,830.102858253727
2869,1.49,4,20,9,64.95185693318179,10.729309504769253,37.188,865.672298120877
2870,1.49,4,30,0,63.694546530734485,10.548447477168931,34.969,815.738002284653
2871,1.49,4,30,1,63.03161281380808,10.19185778209637,34.719,812.146736910793
2872,1.49,4,30,2,68.39613858714154,10.9981041955282,34.594,937.505691910518
2873,1.49,4,30,3,68.98466258227799,10.918252589676024,33.469,712.971457875665
2874,1.49,4,30,4,66.5767147745294,10.800840201998785,35.281,932.265467478645
2875,1.49,4,30,5,62.30222730927035,10.002027488747636,33.938,902.076821404385
2876,1.49,4,30,6,65.03164673406776,10.250208951249402,34.344,725.581853525779
2877,1.49,4,30,7,66.18515022707031,10.65983998475831,34.781,927.655486485008
2878,1.49,4,30,8,58.93973168747237,9.801528736663156,35.906,800.24795274212
2879,1.49,4,30,9,64.51221686653726,10.481654140217625,34.594,863.630970705743
2880,1.49,4,40,0,63.46289252657241,10.476592543792735,34.281,729.670279022016
2881,1.49,4,40,1,62.7021846320209,10.158905193002711,31.531,750.322034614086
2882,1.49,4,40,2,67.49263610983341,10.51855326554852,32.656,856.726082685222
2883,1.49,4,40,3,69.04166867620263,11.072852115628626,32.781,734.130187880647
2884,1.49,4,40,4,65.82891468893868,10.598995762187018,33.781,951.193910545408
2885,1.49,4,40,5,62.21207956888657,9.94171026782728,32.438,816.105470700622
2886,1.49,4,40,6,65.33417179395978,10.15608539784563,33.375,713.963236063976
2887,1.49,4,40,7,65.13508536227225,10.227906982234773,32.219,873.26689979606
2888,1.49,4,40,8,58.55076102328845,9.738765134611157,34.562,730.421054438412
2889,1.49,4,40,9,63.59055794241316,10.407479960870702,32.875,846.464966449125
2890,1.49,4,50,0,63.31321489936092,10.437715822720342,33.344,752.599145434426
2891,1.49,4,50,1,62.01200568348884,9.870736689974096,32.281,815.730622252546
2892,1.49,4,50,2,66.81966345691652,10.267362095216756,30.906,830.278386326794
2893,1.49,4,50,3,68.4217858914292,10.901638742463051,32.344,616.493219892707
2894,1.49,4,50,4,65.24731144217918,10.37514926820131,32.531,888.37712330651
2895,1.49,4,50,5,61.98878054520636,10.008135251839729,30.688,754.912189631496
2896,1.49,4,50,6,64.45860387234451,9.908323853726772,31.094,686.907981952697
2897,1.49,4,50,7,65.86189701810488,10.359182661196453,31.188,917.307537560629
2898,1.49,4,50,8,57.73820445445612,9.51920829195883,33.344,708.979151527052
2899,1.49,4,50,9,62.73182371168812,10.328759248856104,30.906,817.952613656763
2900,1.49,6,10,0,77.41455491271871,12.526882893058396,42.969,1441.14875705636
2901,1.49,6,10,1,82.15191565564558,13.219528364903391,40.344,1163.4172251921
2902,1.49,6,10,2,82.44716178724443,13.385246251193314,40.156,1221.67140806163
2903,1.49,6,10,3,73.65803047915496,12.13035678729009,40.5,1260.58353902827
2904,1.49,6,10,4,74.68462371693747,12.344830397138772,42.75,1285.0960566972
2905,1.49,6,10,5,83.56474846157609,13.306646211263176,39.344,1414.41679320655
2906,1.49,6,10,6,71.86611938429763,11.948397667274248,40.188,1128.73385089067
2907,1.49,6,10,7,75.38213583440566,12.255473250185204,40.406,1128.67754664627
2908,1.49,6,10,8,68.58342500354321,11.404483862444264,41.594,1225.95137212588
2909,1.49,6,10,9,76.42353138652345,12.362668977150824,41.0,1124.42709028864
2910,1.49,6,20,0,77.0823622266572,12.427888801055362,39.469,1255.16525456202
2911,1.49,6,20,1,80.81098453482372,12.715637425145232,37.938,1059.86732958773
2912,1.49,6,20,2,79.97834955069625,12.578803330046512,38.656,1196.9897776154
2913,1.49,6,20,3,71.69172285732277,11.601484278744016,37.406,1125.4935488615
2914,1.49,6,20,4,73.65721145875543,11.910971683776836,39.531,1219.03095042265
2915,1.49,6,20,5,82.48798694840796,12.799793370082035,36.906,1246.4822136249
2916,1.49,6,20,6,70.45525027422951,11.256963195360534,37.562,1083.02767856662
2917,1.49,6,20,7,74.78588548649465,12.0222607017668,39.688,1140.4861970873
2918,1.49,6,20,8,67.81741599367089,11.0322534407423,37.812,1056.79263023163
2919,1.49,6,20,9,75.41631240586852,12.016427412186928,37.375,1119.01897838693
2920,1.49,6,30,0,76.63988253144468,12.041508377358433,37.844,1240.77402915708
2921,1.49,6,30,1,79.44596640195465,12.47297736279478,35.094,1080.29552382599
2922,1.49,6,30,2,78.30907959686488,12.079006783732687,35.031,1062.13483778772
2923,1.49,6,30,3,70.54540010637925,11.193813410127587,36.062,1051.96440527507
2924,1.49,6,30,4,72.47708438994836,11.350592637753763,36.344,1120.03162851498
2925,1.49,6,30,5,82.22465592083559,12.82800518122971,34.406,1201.76003996021
2926,1.49,6,30,6,69.7454547962467,11.387805069639716,36.5,1036.87699404328
2927,1.49,6,30,7,74.04170738022773,12.066826296335927,36.938,1137.4779249701
2928,1.49,6,30,8,67.19926819281585,10.77765203773773,35.656,957.644721630107
2929,1.49,6,30,9,74.5853889207967,11.73619661996834,36.219,1032.762668483
2930,1.49,6,40,0,75.43488375625763,11.76071398235078,34.969,1162.36534571087
2931,1.49,6,40,1,78.88492763867812,12.393327213930489,35.938,1072.61477431177
2932,1.49,6,40,2,76.71338191209617,11.86697607246776,33.719,1143.54319168939
2933,1.49,6,40,3,69.35858948520537,10.842683763198645,35.25,1013.34134450707
2934,1.49,6,40,4,71.90155121037428,11.083023314887004,34.688,1225.51376317507
2935,1.49,6,40,5,81.24607178734226,12.630564031913654,33.812,1153.37810906847
2936,1.49,6,40,6,68.16921773879224,11.022897944439936,34.156,964.466449991403
2937,1.49,6,40,7,72.87593679971646,11.6839212175778,35.812,1067.4096351703
2938,1.49,6,40,8,66.30531764149725,10.506831774501537,34.969,959.478519570208
2939,1.49,6,40,9,73.42491216197077,11.549670677975444,35.0,1026.23123452863
2940,1.49,6,50,0,74.29161982094209,11.414975623354136,33.719,1167.63854510985
2941,1.49,6,50,1,77.88954326679189,12.1402110298899,33.75,965.586405687063
2942,1.49,6,50,2,76.38879474754188,11.810711848767184,31.5,1148.83191031255
2943,1.49,6,50,3,68.87690722734234,10.922541359398249,33.594,998.096910475352
2944,1.49,6,50,4,71.28435822336192,10.96127117076692,33.844,1111.84322324266
2945,1.49,6,50,5,81.05230774698568,12.558485660412888,32.312,1055.16605815451
2946,1.49,6,50,6,68.33425763112527,11.051126221981995,32.938,874.792407132005
2947,1.49,6,50,7,72.29367045222337,11.507314941952686,34.781,990.453249859796
2948,1.49,6,50,8,65.67239847530871,10.428475576995083,32.906,907.905284788691
2949,1.49,6,50,9,72.64197141125982,11.42960456160456,33.25,961.435541372334
2950,1.49,8,10,0,87.58121824355804,14.22562347355952,39.938,1622.1485780763
2951,1.49,8,10,1,93.8859107008167,14.569618284937004,39.25,1676.83830001827
2952,1.49,8,10,2,92.7873328245061,14.726944054586998,38.719,1518.95361569546
2953,1.49,8,10,3,81.88891295609625,13.478777499297312,38.938,1502.0385411181
2954,1.49,8,10,4,87.83833363274502,13.871227138949378,38.875,1696.24837588365
2955,1.49,8,10,5,97.56775905585717,15.45798262497861,41.156,1579.36109284696
2956,1.49,8,10,6,88.32034202868823,14.182273399950558,38.719,1772.58193558385
2957,1.49,8,10,7,95.35838281176,14.954638988569384,40.125,1591.61969089968
2958,1.49,8,10,8,84.63595400869067,13.605806631927106,41.094,1877.01001809703
2959,1.49,8,10,9,80.86721428721555,13.35322181658077,39.656,1087.82881041945
2960,1.49,8,20,0,86.24954588690827,13.648101974970544,37.844,1524.6380250577
2961,1.49,8,20,1,92.50799621284445,13.862910056443985,36.312,1589.98968582215
2962,1.49,8,20,2,90.53891687889664,13.77151997387149,35.906,1465.59457787243
2963,1.49,8,20,3,80.28242724010818,13.006502446615544,36.75,1422.4139146219
2964,1.49,8,20,4,86.75661878003692,13.189759148084274,34.969,1480.51151892025
2965,1.49,8,20,5,96.08535024407172,14.931189529098368,39.031,1505.88305430838
2966,1.49,8,20,6,86.41326168088516,13.342481480453896,36.062,1577.97989456585
2967,1.49,8,20,7,92.96604588184216,14.31320925878091,37.094,1473.44259508012
2968,1.49,8,20,8,82.92127669179303,13.057415039398183,38.375,1758.53984546638
2969,1.49,8,20,9,78.79023014356399,12.41688517880673,37.875,1044.92985701853
2970,1.49,8,30,0,84.77610180572886,13.214146062611755,35.25,1587.84738461754
2971,1.49,8,30,1,91.56952933980938,13.544193631223902,33.062,1485.52516867463
2972,1.49,8,30,2,89.7520467932525,13.65833094521528,34.25,1363.25250820058
2973,1.49,8,30,3,78.24510380640915,12.36151545643136,35.281,1410.69135730126
2974,1.49,8,30,4,85.95719789632808,12.997628760753548,33.688,1394.33307657606
2975,1.49,8,30,5,94.39556751842328,14.344548125847671,35.625,1376.36955037531
2976,1.49,8,30,6,85.45614271791244,13.091219948865888,34.75,1448.62708113463
2977,1.49,8,30,7,91.62837848355042,13.940280846235902,34.531,1463.1659146897
2978,1.49,8,30,8,81.46428158350737,12.568644373202313,34.625,1607.41452595103
2979,1.49,8,30,9,77.73514293886842,12.154596444010222,36.938,974.538043137502
2980,1.49,8,40,0,82.90564893076697,12.827287688187347,33.969,1468.9135810771
2981,1.49,8,40,1,90.3753116228323,13.39053337292708,32.406,1436.99695612173
2982,1.49,8,40,2,88.64669840017079,13.395008096215978,32.344,1335.64270605741
2983,1.49,8,40,3,77.48235703867805,12.154370050524657,33.625,1200.22128755276
2984,1.49,8,40,4,84.39152382007552,12.95470982934444,32.344,1311.62265267916
2985,1.49,8,40,5,94.22258274775082,14.494506845150502,35.562,1312.25967089736
2986,1.49,8,40,6,85.30710356772826,13.101658716245565,32.562,1328.46264319227
2987,1.49,8,40,7,89.73260041626078,13.581035758715013,33.812,1395.75445923057
2988,1.49,8,40,8,80.49614758962511,12.32910593815746,34.375,1652.36148965685
2989,1.49,8,40,9,77.14620831467171,12.05683069916975,34.875,908.526244960484
2990,1.49,8,50,0,81.20311285439087,12.13123029793934,31.562,1362.46540955025
2991,1.49,8,50,1,89.50260297107913,13.16207413467597,32.812,1430.35180522512
2992,1.49,8,50,2,87.94240568129256,13.3311228652841,31.844,1214.84432167964
2993,1.49,8,50,3,77.27247449263369,12.297926393613333,33.5,1202.10146905269
2994,1.49,8,50,4,83.90301897681128,12.79372163604192,30.812,1250.40349551555
2995,1.49,8,50,5,92.41599412605164,13.967995237748864,33.406,1231.32685839709
2996,1.49,8,50,6,84.97502770445705,12.942049854664296,32.969,1359.95080049972
2997,1.49,8,50,7,88.95028951842468,13.520852789870796,33.656,1310.48035327887
2998,1.49,8,50,8,79.7600508583686,11.977557712915171,33.781,1538.29541686516
2999,1.49,8,50,9,76.0480143469176,11.796910509556334,33.875,873.333246860876
3000,1.49,12,10,0,117.20801122652968,18.35872556384231,37.906,1653.37717287978
3001,1.49,12,10,1,107.435150665946,16.901509359701386,39.125,2105.25454957253
3002,1.49,12,10,2,111.015577046658,17.5196267406888,37.844,1723.48415337988
3003,1.49,12,10,3,106.85574529835333,16.839755437693857,38.938,2163.51565183104
3004,1.49,12,10,4,109.8583405556633,17.108049024878717,37.344,1611.37160946532
3005,1.49,12,10,5,109.44431605956628,17.165555638177917,37.188,1865.73964753143
3006,1.49,12,10,6,106.5909965653628,16.870350385270076,37.156,1988.52356507662
3007,1.49,12,10,7,109.1856969000824,17.203711736129357,38.812,2221.24470527634
3008,1.49,12,10,8,104.3702073120944,16.35094019337682,39.156,1878.90987186286
3009,1.49,12,10,9,101.9702995182641,16.466445018796986,37.531,1573.05272059255
3010,1.49,12,20,0,114.86589545126506,17.4679324271888,35.906,1564.44385543439
3011,1.49,12,20,1,105.34884361672653,16.328373415679923,34.75,2103.69713208414
3012,1.49,12,20,2,109.516907400207,17.007878367272664,33.0,1709.62981713894
3013,1.49,12,20,3,104.86548161254343,16.17059546261369,36.562,1987.82477949647
3014,1.49,12,20,4,107.92915277329944,16.434780594702318,33.438,1440.38542534325
3015,1.49,12,20,5,106.71193946833796,16.39860725320097,33.906,1851.3620889429
3016,1.49,12,20,6,103.9182773438116,16.06494630589843,34.281,1893.70955104701
3017,1.49,12,20,7,106.48810729014076,16.262383906263018,35.969,2258.72352525547
3018,1.49,12,20,8,102.80457453116318,15.716411776372324,35.281,1647.21264201069
3019,1.49,12,20,9,99.30156912371407,15.85526861314531,34.531,1562.33993477099
3020,1.49,12,30,0,113.04670472835438,16.905804993390934,34.219,1483.4586009583
3021,1.49,12,30,1,103.04555491989376,15.420979929052942,33.625,1912.63467924324
3022,1.49,12,30,2,108.05550169410265,16.56597589989352,32.375,1579.37109818104
3023,1.49,12,30,3,102.82220931919376,15.52142527235468,35.125,1857.11041337088
3024,1.49,12,30,4,106.25960415577046,15.988825121908937,30.75,1424.01419540522
3025,1.49,12,30,5,103.99246878862618,15.665305763686776,33.281,1762.31169406323
3026,1.49,12,30,6,101.97996435901727,15.72782896070675,33.656,1679.08190127231
3027,1.49,12,30,7,105.29914726033536,15.818030763463996,33.562,2140.78931529479
3028,1.49,12,30,8,101.31577537652646,15.353982831134974,35.031,1722.6473754276
3029,1.49,12,30,9,98.20084263777022,15.462696287087306,32.438,1403.10608087843
3030,1.49,12,40,0,110.97990331270783,16.30923175068126,32.375,1446.41077977564
3031,1.49,12,40,1,101.73799867818032,15.0267565335274,32.875,1863.13779423828
3032,1.49,12,40,2,105.63847156486216,16.02761048304396,30.625,1573.58200570978
